Source,Target,Weight,Country
Umar Akmal,LE Plunkett,13,Pakistan
Umar Akmal,E Lewis,13,Pakistan
Umar Akmal,LMP Simmons,13,Pakistan
Umar Akmal,R Dhawan,13,Pakistan
Umar Akmal,JD Unadkat,13,Pakistan
Umar Akmal,YS Chahal,13,Pakistan
Umar Akmal,DS Kulkarni,13,Pakistan
Umar Akmal,LA Dawson,13,Pakistan
Umar Akmal,TS Mills,13,Pakistan
Umar Akmal,KA Pollard,13,Pakistan
Umar Akmal,SP Narine,13,Pakistan
Umar Akmal,A Mishra,13,Pakistan
Umar Akmal,GJ Bailey,13,Pakistan
Umar Akmal,MC Henriques,13,Pakistan
Umar Akmal,Babar Azam,13,Pakistan
Umar Akmal,Sohail Tanvir,13,Pakistan
Umar Akmal,Hasan Ali,13,Pakistan
Umar Akmal,CAK Walton,13,Pakistan
Umar Akmal,KOK Williams,13,Pakistan
Umar Akmal,Rumman Raees,13,Pakistan
Umar Akmal,Rubel Hossain,13,Pakistan
Umar Akmal,JDS Neesham,13,Pakistan
Umar Akmal,JT Smuts,13,Pakistan
Umar Akmal,M Klinger,13,Pakistan
Umar Akmal,Kamran Akmal,13,Pakistan
Umar Akmal,Shadab Khan,13,Pakistan
Umar Akmal,T Shamsi,13,Pakistan
Umar Akmal,DJ Malan,13,Pakistan
Umar Akmal,KD Karthik,13,Pakistan
Umar Akmal,Kuldeep Yadav,13,Pakistan
Umar Akmal,Sohail Khan,13,Pakistan
Umar Akmal,DT Christian,13,Pakistan
Shahid Afridi,Imad Wasim,10,Pakistan
Shahid Afridi,Wahab Riaz,10,Pakistan
Shahid Afridi,Mohammad Amir,10,Pakistan
Shahid Afridi,Tamim Iqbal,10,Pakistan
Shahid Afridi,Sabbir Rahman,10,Pakistan
Shahid Afridi,Shakib Al,10,Pakistan
Shahid Afridi,Mahmudullah,10,Pakistan
Shahid Afridi,Mashrafe Mortaza,10,Pakistan
Shahid Afridi,Al-Amin Hossain,10,Pakistan
Shahid Afridi,Mustafizur Rahman,10,Pakistan
Shahid Afridi,Taskin Ahmed,10,Pakistan
Shahid Afridi,RG Sharma,10,Pakistan
Shahid Afridi,S Dhawan,10,Pakistan
Shahid Afridi,V Kohli,10,Pakistan
Shahid Afridi,SK Raina,10,Pakistan
Shahid Afridi,MS Dhoni,10,Pakistan
Shahid Afridi,AJ Finch,10,Pakistan
Shahid Afridi,DA Warner,10,Pakistan
Shahid Afridi,SPD Smith,10,Pakistan
Shahid Afridi,CA Lynn,10,Pakistan
Shahid Afridi,SR Watson,10,Pakistan
Shahid Afridi,HH Pandya,10,Pakistan
Shahid Afridi,JJ Bumrah,10,Pakistan
Shahid Afridi,A Nehra,10,Pakistan
Shahid Afridi,SE Marsh,10,Pakistan
Shahid Afridi,GJ Maxwell,10,Pakistan
Shahid Afridi,AJ Tye,10,Pakistan
Shahid Afridi,AM Rahane,10,Pakistan
Shahid Afridi,S Prasanna,10,Pakistan
Shahid Afridi,JJ Roy,10,Pakistan
Shahid Afridi,EJG Morgan,10,Pakistan
Shahid Afridi,JC Buttler,10,Pakistan
Shahid Afridi,CJ Jordan,10,Pakistan
Shahid Afridi,AU Rashid,10,Pakistan
Shahid Afridi,DJ Willey,10,Pakistan
Shahid Afridi,HM Amla,10,Pakistan
Shahid Afridi,AB de,10,Pakistan
Shahid Afridi,DA Miller,10,Pakistan
Shahid Afridi,D Wiese,10,Pakistan
Shahid Afridi,CH Morris,10,Pakistan
Shahid Afridi,KJ Abbott,10,Pakistan
Shahid Afridi,Imran Tahir,10,Pakistan
Shahid Afridi,SW Billings,10,Pakistan
Shahid Afridi,SL Malinga,10,Pakistan
Shahid Afridi,Mohammad Sami,10,Pakistan
Shahid Afridi,B Kumar,10,Pakistan
Shahid Afridi,A Zampa,10,Pakistan
Shahid Afridi,F Behardien,10,Pakistan
Shahid Afridi,J Charles,10,Pakistan
Shahid Afridi,CH Gayle,10,Pakistan
Shahid Afridi,MN Samuels,10,Pakistan
Shahid Afridi,DJ Bravo,10,Pakistan
Shahid Afridi,AD Russell,10,Pakistan
Shahid Afridi,DJG Sammy,10,Pakistan
Shahid Afridi,CR Brathwaite,10,Pakistan
Shahid Afridi,S Badree,10,Pakistan
Shahid Afridi,ADS Fletcher,10,Pakistan
Shahid Afridi,LE Plunkett,10,Pakistan
Shahid Afridi,E Lewis,10,Pakistan
Shahid Afridi,LMP Simmons,10,Pakistan
Shahid Afridi,R Dhawan,10,Pakistan
Shahid Afridi,JD Unadkat,10,Pakistan
Shahid Afridi,YS Chahal,10,Pakistan
Shahid Afridi,DS Kulkarni,10,Pakistan
Shahid Afridi,LA Dawson,10,Pakistan
Shahid Afridi,TS Mills,10,Pakistan
Shahid Afridi,KA Pollard,10,Pakistan
Shahid Afridi,SP Narine,10,Pakistan
Shahid Afridi,A Mishra,10,Pakistan
Shahid Afridi,GJ Bailey,10,Pakistan
Shahid Afridi,MC Henriques,10,Pakistan
Shahid Afridi,Babar Azam,10,Pakistan
Shahid Afridi,Sohail Tanvir,10,Pakistan
Shahid Afridi,Hasan Ali,10,Pakistan
Shahid Afridi,CAK Walton,10,Pakistan
Shahid Afridi,KOK Williams,10,Pakistan
Shahid Afridi,Rumman Raees,10,Pakistan
Shahid Afridi,Rubel Hossain,10,Pakistan
Shahid Afridi,JDS Neesham,10,Pakistan
Shahid Afridi,JT Smuts,10,Pakistan
Shahid Afridi,M Klinger,10,Pakistan
Shahid Afridi,Kamran Akmal,10,Pakistan
Shahid Afridi,Shadab Khan,10,Pakistan
Shahid Afridi,T Shamsi,10,Pakistan
Shahid Afridi,DJ Malan,10,Pakistan
Shahid Afridi,KD Karthik,10,Pakistan
Shahid Afridi,Kuldeep Yadav,10,Pakistan
Shahid Afridi,Sohail Khan,10,Pakistan
Shahid Afridi,DT Christian,10,Pakistan
Imad Wasim,Wahab Riaz,17,Pakistan
Imad Wasim,Mohammad Amir,17,Pakistan
Imad Wasim,Tamim Iqbal,17,Pakistan
Imad Wasim,Sabbir Rahman,17,Pakistan
Imad Wasim,Shakib Al,17,Pakistan
Imad Wasim,Mahmudullah,17,Pakistan
Imad Wasim,Mashrafe Mortaza,17,Pakistan
Imad Wasim,Al-Amin Hossain,17,Pakistan
Imad Wasim,Mustafizur Rahman,17,Pakistan
Imad Wasim,Taskin Ahmed,17,Pakistan
Imad Wasim,RG Sharma,17,Pakistan
Imad Wasim,S Dhawan,17,Pakistan
Imad Wasim,V Kohli,17,Pakistan
Imad Wasim,SK Raina,17,Pakistan
Imad Wasim,MS Dhoni,17,Pakistan
Imad Wasim,AJ Finch,17,Pakistan
Imad Wasim,DA Warner,17,Pakistan
Imad Wasim,SPD Smith,17,Pakistan
Imad Wasim,CA Lynn,17,Pakistan
Imad Wasim,SR Watson,17,Pakistan
Imad Wasim,HH Pandya,17,Pakistan
Imad Wasim,JJ Bumrah,17,Pakistan
Imad Wasim,A Nehra,17,Pakistan
Imad Wasim,SE Marsh,17,Pakistan
Imad Wasim,GJ Maxwell,17,Pakistan
Imad Wasim,AJ Tye,17,Pakistan
Imad Wasim,AM Rahane,17,Pakistan
Imad Wasim,S Prasanna,17,Pakistan
Imad Wasim,JJ Roy,17,Pakistan
Imad Wasim,EJG Morgan,17,Pakistan
Imad Wasim,JC Buttler,17,Pakistan
Imad Wasim,CJ Jordan,17,Pakistan
Imad Wasim,AU Rashid,17,Pakistan
Imad Wasim,DJ Willey,17,Pakistan
Imad Wasim,HM Amla,17,Pakistan
Imad Wasim,AB de,17,Pakistan
Imad Wasim,DA Miller,17,Pakistan
Imad Wasim,D Wiese,17,Pakistan
Imad Wasim,CH Morris,17,Pakistan
Imad Wasim,KJ Abbott,17,Pakistan
Imad Wasim,Imran Tahir,17,Pakistan
Imad Wasim,SW Billings,17,Pakistan
Imad Wasim,SL Malinga,17,Pakistan
Imad Wasim,Mohammad Sami,17,Pakistan
Imad Wasim,B Kumar,17,Pakistan
Imad Wasim,A Zampa,17,Pakistan
Imad Wasim,F Behardien,17,Pakistan
Imad Wasim,J Charles,17,Pakistan
Imad Wasim,CH Gayle,17,Pakistan
Imad Wasim,MN Samuels,17,Pakistan
Imad Wasim,DJ Bravo,17,Pakistan
Imad Wasim,AD Russell,17,Pakistan
Imad Wasim,DJG Sammy,17,Pakistan
Imad Wasim,CR Brathwaite,17,Pakistan
Imad Wasim,S Badree,17,Pakistan
Imad Wasim,ADS Fletcher,17,Pakistan
Imad Wasim,LE Plunkett,17,Pakistan
Imad Wasim,E Lewis,17,Pakistan
Imad Wasim,LMP Simmons,17,Pakistan
Imad Wasim,R Dhawan,17,Pakistan
Imad Wasim,JD Unadkat,17,Pakistan
Imad Wasim,YS Chahal,17,Pakistan
Imad Wasim,DS Kulkarni,17,Pakistan
Imad Wasim,LA Dawson,17,Pakistan
Imad Wasim,TS Mills,17,Pakistan
Imad Wasim,KA Pollard,17,Pakistan
Imad Wasim,SP Narine,17,Pakistan
Imad Wasim,A Mishra,17,Pakistan
Imad Wasim,GJ Bailey,17,Pakistan
Imad Wasim,MC Henriques,17,Pakistan
Imad Wasim,Babar Azam,17,Pakistan
Imad Wasim,Sohail Tanvir,17,Pakistan
Imad Wasim,Hasan Ali,17,Pakistan
Imad Wasim,CAK Walton,17,Pakistan
Imad Wasim,KOK Williams,17,Pakistan
Imad Wasim,Rumman Raees,17,Pakistan
Imad Wasim,Rubel Hossain,17,Pakistan
Imad Wasim,JDS Neesham,17,Pakistan
Imad Wasim,JT Smuts,17,Pakistan
Imad Wasim,M Klinger,17,Pakistan
Imad Wasim,Kamran Akmal,17,Pakistan
Imad Wasim,Shadab Khan,17,Pakistan
Imad Wasim,T Shamsi,17,Pakistan
Imad Wasim,DJ Malan,17,Pakistan
Imad Wasim,KD Karthik,17,Pakistan
Imad Wasim,Kuldeep Yadav,17,Pakistan
Imad Wasim,Sohail Khan,17,Pakistan
Imad Wasim,DT Christian,17,Pakistan
Wahab Riaz,Mohammad Amir,15,Pakistan
Wahab Riaz,Tamim Iqbal,15,Pakistan
Wahab Riaz,Sabbir Rahman,15,Pakistan
Wahab Riaz,Shakib Al,15,Pakistan
Wahab Riaz,Mahmudullah,15,Pakistan
Wahab Riaz,Mashrafe Mortaza,15,Pakistan
Wahab Riaz,Al-Amin Hossain,15,Pakistan
Wahab Riaz,Mustafizur Rahman,15,Pakistan
Wahab Riaz,Taskin Ahmed,15,Pakistan
Wahab Riaz,RG Sharma,15,Pakistan
Wahab Riaz,S Dhawan,15,Pakistan
Wahab Riaz,V Kohli,15,Pakistan
Wahab Riaz,SK Raina,15,Pakistan
Wahab Riaz,MS Dhoni,15,Pakistan
Wahab Riaz,AJ Finch,15,Pakistan
Wahab Riaz,DA Warner,15,Pakistan
Wahab Riaz,SPD Smith,15,Pakistan
Wahab Riaz,CA Lynn,15,Pakistan
Wahab Riaz,SR Watson,15,Pakistan
Wahab Riaz,HH Pandya,15,Pakistan
Wahab Riaz,JJ Bumrah,15,Pakistan
Wahab Riaz,A Nehra,15,Pakistan
Wahab Riaz,SE Marsh,15,Pakistan
Wahab Riaz,GJ Maxwell,15,Pakistan
Wahab Riaz,AJ Tye,15,Pakistan
Wahab Riaz,AM Rahane,15,Pakistan
Wahab Riaz,S Prasanna,15,Pakistan
Wahab Riaz,JJ Roy,15,Pakistan
Wahab Riaz,EJG Morgan,15,Pakistan
Wahab Riaz,JC Buttler,15,Pakistan
Wahab Riaz,CJ Jordan,15,Pakistan
Wahab Riaz,AU Rashid,15,Pakistan
Wahab Riaz,DJ Willey,15,Pakistan
Wahab Riaz,HM Amla,15,Pakistan
Wahab Riaz,AB de,15,Pakistan
Wahab Riaz,DA Miller,15,Pakistan
Wahab Riaz,D Wiese,15,Pakistan
Wahab Riaz,CH Morris,15,Pakistan
Wahab Riaz,KJ Abbott,15,Pakistan
Wahab Riaz,Imran Tahir,15,Pakistan
Wahab Riaz,SW Billings,15,Pakistan
Wahab Riaz,SL Malinga,15,Pakistan
Wahab Riaz,Mohammad Sami,15,Pakistan
Wahab Riaz,B Kumar,15,Pakistan
Wahab Riaz,A Zampa,15,Pakistan
Wahab Riaz,F Behardien,15,Pakistan
Wahab Riaz,J Charles,15,Pakistan
Wahab Riaz,CH Gayle,15,Pakistan
Wahab Riaz,MN Samuels,15,Pakistan
Wahab Riaz,DJ Bravo,15,Pakistan
Wahab Riaz,AD Russell,15,Pakistan
Wahab Riaz,DJG Sammy,15,Pakistan
Wahab Riaz,CR Brathwaite,15,Pakistan
Wahab Riaz,S Badree,15,Pakistan
Wahab Riaz,ADS Fletcher,15,Pakistan
Wahab Riaz,LE Plunkett,15,Pakistan
Wahab Riaz,E Lewis,15,Pakistan
Wahab Riaz,LMP Simmons,15,Pakistan
Wahab Riaz,R Dhawan,15,Pakistan
Wahab Riaz,JD Unadkat,15,Pakistan
Wahab Riaz,YS Chahal,15,Pakistan
Wahab Riaz,DS Kulkarni,15,Pakistan
Wahab Riaz,LA Dawson,15,Pakistan
Wahab Riaz,TS Mills,15,Pakistan
Wahab Riaz,KA Pollard,15,Pakistan
Wahab Riaz,SP Narine,15,Pakistan
Wahab Riaz,A Mishra,15,Pakistan
Wahab Riaz,GJ Bailey,15,Pakistan
Wahab Riaz,MC Henriques,15,Pakistan
Wahab Riaz,Babar Azam,15,Pakistan
Wahab Riaz,Sohail Tanvir,15,Pakistan
Wahab Riaz,Hasan Ali,15,Pakistan
Wahab Riaz,CAK Walton,15,Pakistan
Wahab Riaz,KOK Williams,15,Pakistan
Wahab Riaz,Rumman Raees,15,Pakistan
Wahab Riaz,Rubel Hossain,15,Pakistan
Wahab Riaz,JDS Neesham,15,Pakistan
Wahab Riaz,JT Smuts,15,Pakistan
Wahab Riaz,M Klinger,15,Pakistan
Wahab Riaz,Kamran Akmal,15,Pakistan
Wahab Riaz,Shadab Khan,15,Pakistan
Wahab Riaz,T Shamsi,15,Pakistan
Wahab Riaz,DJ Malan,15,Pakistan
Wahab Riaz,KD Karthik,15,Pakistan
Wahab Riaz,Kuldeep Yadav,15,Pakistan
Wahab Riaz,Sohail Khan,15,Pakistan
Wahab Riaz,DT Christian,15,Pakistan
Mohammad Amir,Tamim Iqbal,13,Pakistan
Mohammad Amir,Sabbir Rahman,13,Pakistan
Mohammad Amir,Shakib Al,13,Pakistan
Mohammad Amir,Mahmudullah,13,Pakistan
Mohammad Amir,Mashrafe Mortaza,13,Pakistan
Mohammad Amir,Al-Amin Hossain,13,Pakistan
Mohammad Amir,Mustafizur Rahman,13,Pakistan
Mohammad Amir,Taskin Ahmed,13,Pakistan
Mohammad Amir,RG Sharma,13,Pakistan
Mohammad Amir,S Dhawan,13,Pakistan
Mohammad Amir,V Kohli,13,Pakistan
Mohammad Amir,SK Raina,13,Pakistan
Mohammad Amir,MS Dhoni,13,Pakistan
Mohammad Amir,AJ Finch,13,Pakistan
Mohammad Amir,DA Warner,13,Pakistan
Mohammad Amir,SPD Smith,13,Pakistan
Mohammad Amir,CA Lynn,13,Pakistan
Mohammad Amir,SR Watson,13,Pakistan
Mohammad Amir,HH Pandya,13,Pakistan
Mohammad Amir,JJ Bumrah,13,Pakistan
Mohammad Amir,A Nehra,13,Pakistan
Mohammad Amir,SE Marsh,13,Pakistan
Mohammad Amir,GJ Maxwell,13,Pakistan
Mohammad Amir,AJ Tye,13,Pakistan
Mohammad Amir,AM Rahane,13,Pakistan
Mohammad Amir,S Prasanna,13,Pakistan
Mohammad Amir,JJ Roy,13,Pakistan
Mohammad Amir,EJG Morgan,13,Pakistan
Mohammad Amir,JC Buttler,13,Pakistan
Mohammad Amir,CJ Jordan,13,Pakistan
Mohammad Amir,AU Rashid,13,Pakistan
Mohammad Amir,DJ Willey,13,Pakistan
Mohammad Amir,HM Amla,13,Pakistan
Mohammad Amir,AB de,13,Pakistan
Mohammad Amir,DA Miller,13,Pakistan
Mohammad Amir,D Wiese,13,Pakistan
Mohammad Amir,CH Morris,13,Pakistan
Mohammad Amir,KJ Abbott,13,Pakistan
Mohammad Amir,Imran Tahir,13,Pakistan
Mohammad Amir,SW Billings,13,Pakistan
Mohammad Amir,SL Malinga,13,Pakistan
Mohammad Amir,Mohammad Sami,13,Pakistan
Mohammad Amir,B Kumar,13,Pakistan
Mohammad Amir,A Zampa,13,Pakistan
Mohammad Amir,F Behardien,13,Pakistan
Mohammad Amir,J Charles,13,Pakistan
Mohammad Amir,CH Gayle,13,Pakistan
Mohammad Amir,MN Samuels,13,Pakistan
Mohammad Amir,DJ Bravo,13,Pakistan
Mohammad Amir,AD Russell,13,Pakistan
Mohammad Amir,DJG Sammy,13,Pakistan
Mohammad Amir,CR Brathwaite,13,Pakistan
Mohammad Amir,S Badree,13,Pakistan
Mohammad Amir,ADS Fletcher,13,Pakistan
Mohammad Amir,LE Plunkett,13,Pakistan
Mohammad Amir,E Lewis,13,Pakistan
Mohammad Amir,LMP Simmons,13,Pakistan
Mohammad Amir,R Dhawan,13,Pakistan
Mohammad Amir,JD Unadkat,13,Pakistan
Mohammad Amir,YS Chahal,13,Pakistan
Mohammad Amir,DS Kulkarni,13,Pakistan
Mohammad Amir,LA Dawson,13,Pakistan
Mohammad Amir,TS Mills,13,Pakistan
Mohammad Amir,KA Pollard,13,Pakistan
Mohammad Amir,SP Narine,13,Pakistan
Mohammad Amir,A Mishra,13,Pakistan
Mohammad Amir,GJ Bailey,13,Pakistan
Mohammad Amir,MC Henriques,13,Pakistan
Mohammad Amir,Babar Azam,13,Pakistan
Mohammad Amir,Sohail Tanvir,13,Pakistan
Mohammad Amir,Hasan Ali,13,Pakistan
Mohammad Amir,CAK Walton,13,Pakistan
Mohammad Amir,KOK Williams,13,Pakistan
Mohammad Amir,Rumman Raees,13,Pakistan
Mohammad Amir,Rubel Hossain,13,Pakistan
Mohammad Amir,JDS Neesham,13,Pakistan
Mohammad Amir,JT Smuts,13,Pakistan
Mohammad Amir,M Klinger,13,Pakistan
Mohammad Amir,Kamran Akmal,13,Pakistan
Mohammad Amir,Shadab Khan,13,Pakistan
Mohammad Amir,T Shamsi,13,Pakistan
Mohammad Amir,DJ Malan,13,Pakistan
Mohammad Amir,KD Karthik,13,Pakistan
Mohammad Amir,Kuldeep Yadav,13,Pakistan
Mohammad Amir,Sohail Khan,13,Pakistan
Mohammad Amir,DT Christian,13,Pakistan
Tamim Iqbal,Sabbir Rahman,12,Bangladesh
Tamim Iqbal,Shakib Al,12,Bangladesh
Tamim Iqbal,Mahmudullah,12,Bangladesh
Tamim Iqbal,Mashrafe Mortaza,12,Bangladesh
Tamim Iqbal,Al-Amin Hossain,12,Bangladesh
Tamim Iqbal,Mustafizur Rahman,12,Bangladesh
Tamim Iqbal,Taskin Ahmed,12,Bangladesh
Tamim Iqbal,RG Sharma,12,Bangladesh
Tamim Iqbal,S Dhawan,12,Bangladesh
Tamim Iqbal,V Kohli,12,Bangladesh
Tamim Iqbal,SK Raina,12,Bangladesh
Tamim Iqbal,MS Dhoni,12,Bangladesh
Tamim Iqbal,AJ Finch,12,Bangladesh
Tamim Iqbal,DA Warner,12,Bangladesh
Tamim Iqbal,SPD Smith,12,Bangladesh
Tamim Iqbal,CA Lynn,12,Bangladesh
Tamim Iqbal,SR Watson,12,Bangladesh
Tamim Iqbal,HH Pandya,12,Bangladesh
Tamim Iqbal,JJ Bumrah,12,Bangladesh
Tamim Iqbal,A Nehra,12,Bangladesh
Tamim Iqbal,SE Marsh,12,Bangladesh
Tamim Iqbal,GJ Maxwell,12,Bangladesh
Tamim Iqbal,AJ Tye,12,Bangladesh
Tamim Iqbal,AM Rahane,12,Bangladesh
Tamim Iqbal,S Prasanna,12,Bangladesh
Tamim Iqbal,JJ Roy,12,Bangladesh
Tamim Iqbal,EJG Morgan,12,Bangladesh
Tamim Iqbal,JC Buttler,12,Bangladesh
Tamim Iqbal,CJ Jordan,12,Bangladesh
Tamim Iqbal,AU Rashid,12,Bangladesh
Tamim Iqbal,DJ Willey,12,Bangladesh
Tamim Iqbal,HM Amla,12,Bangladesh
Tamim Iqbal,AB de,12,Bangladesh
Tamim Iqbal,DA Miller,12,Bangladesh
Tamim Iqbal,D Wiese,12,Bangladesh
Tamim Iqbal,CH Morris,12,Bangladesh
Tamim Iqbal,KJ Abbott,12,Bangladesh
Tamim Iqbal,Imran Tahir,12,Bangladesh
Tamim Iqbal,SW Billings,12,Bangladesh
Tamim Iqbal,SL Malinga,12,Bangladesh
Tamim Iqbal,Mohammad Sami,12,Bangladesh
Tamim Iqbal,B Kumar,12,Bangladesh
Tamim Iqbal,A Zampa,12,Bangladesh
Tamim Iqbal,F Behardien,12,Bangladesh
Tamim Iqbal,J Charles,12,Bangladesh
Tamim Iqbal,CH Gayle,12,Bangladesh
Tamim Iqbal,MN Samuels,12,Bangladesh
Tamim Iqbal,DJ Bravo,12,Bangladesh
Tamim Iqbal,AD Russell,12,Bangladesh
Tamim Iqbal,DJG Sammy,12,Bangladesh
Tamim Iqbal,CR Brathwaite,12,Bangladesh
Tamim Iqbal,S Badree,12,Bangladesh
Tamim Iqbal,ADS Fletcher,12,Bangladesh
Tamim Iqbal,LE Plunkett,12,Bangladesh
Tamim Iqbal,E Lewis,12,Bangladesh
Tamim Iqbal,LMP Simmons,12,Bangladesh
Tamim Iqbal,R Dhawan,12,Bangladesh
Tamim Iqbal,JD Unadkat,12,Bangladesh
Tamim Iqbal,YS Chahal,12,Bangladesh
Tamim Iqbal,DS Kulkarni,12,Bangladesh
Tamim Iqbal,LA Dawson,12,Bangladesh
Tamim Iqbal,TS Mills,12,Bangladesh
Tamim Iqbal,KA Pollard,12,Bangladesh
Tamim Iqbal,SP Narine,12,Bangladesh
Tamim Iqbal,A Mishra,12,Bangladesh
Tamim Iqbal,GJ Bailey,12,Bangladesh
Tamim Iqbal,MC Henriques,12,Bangladesh
Tamim Iqbal,Babar Azam,12,Bangladesh
Tamim Iqbal,Sohail Tanvir,12,Bangladesh
Tamim Iqbal,Hasan Ali,12,Bangladesh
Tamim Iqbal,CAK Walton,12,Bangladesh
Tamim Iqbal,KOK Williams,12,Bangladesh
Tamim Iqbal,Rumman Raees,12,Bangladesh
Tamim Iqbal,Rubel Hossain,12,Bangladesh
Tamim Iqbal,JDS Neesham,12,Bangladesh
Tamim Iqbal,JT Smuts,12,Bangladesh
Tamim Iqbal,M Klinger,12,Bangladesh
Tamim Iqbal,Kamran Akmal,12,Bangladesh
Tamim Iqbal,Shadab Khan,12,Bangladesh
Tamim Iqbal,T Shamsi,12,Bangladesh
Tamim Iqbal,DJ Malan,12,Bangladesh
Tamim Iqbal,KD Karthik,12,Bangladesh
Tamim Iqbal,Kuldeep Yadav,12,Bangladesh
Tamim Iqbal,Sohail Khan,12,Bangladesh
Tamim Iqbal,DT Christian,12,Bangladesh
Sabbir Rahman,Shakib Al,15,Bangladesh
Sabbir Rahman,Mahmudullah,15,Bangladesh
Sabbir Rahman,Mashrafe Mortaza,15,Bangladesh
Sabbir Rahman,Al-Amin Hossain,15,Bangladesh
Sabbir Rahman,Mustafizur Rahman,15,Bangladesh
Sabbir Rahman,Taskin Ahmed,15,Bangladesh
Sabbir Rahman,RG Sharma,15,Bangladesh
Sabbir Rahman,S Dhawan,15,Bangladesh
Sabbir Rahman,V Kohli,15,Bangladesh
Sabbir Rahman,SK Raina,15,Bangladesh
Sabbir Rahman,MS Dhoni,15,Bangladesh
Sabbir Rahman,AJ Finch,15,Bangladesh
Sabbir Rahman,DA Warner,15,Bangladesh
Sabbir Rahman,SPD Smith,15,Bangladesh
Sabbir Rahman,CA Lynn,15,Bangladesh
Sabbir Rahman,SR Watson,15,Bangladesh
Sabbir Rahman,HH Pandya,15,Bangladesh
Sabbir Rahman,JJ Bumrah,15,Bangladesh
Sabbir Rahman,A Nehra,15,Bangladesh
Sabbir Rahman,SE Marsh,15,Bangladesh
Sabbir Rahman,GJ Maxwell,15,Bangladesh
Sabbir Rahman,AJ Tye,15,Bangladesh
Sabbir Rahman,AM Rahane,15,Bangladesh
Sabbir Rahman,S Prasanna,15,Bangladesh
Sabbir Rahman,JJ Roy,15,Bangladesh
Sabbir Rahman,EJG Morgan,15,Bangladesh
Sabbir Rahman,JC Buttler,15,Bangladesh
Sabbir Rahman,CJ Jordan,15,Bangladesh
Sabbir Rahman,AU Rashid,15,Bangladesh
Sabbir Rahman,DJ Willey,15,Bangladesh
Sabbir Rahman,HM Amla,15,Bangladesh
Sabbir Rahman,AB de,15,Bangladesh
Sabbir Rahman,DA Miller,15,Bangladesh
Sabbir Rahman,D Wiese,15,Bangladesh
Sabbir Rahman,CH Morris,15,Bangladesh
Sabbir Rahman,KJ Abbott,15,Bangladesh
Sabbir Rahman,Imran Tahir,15,Bangladesh
Sabbir Rahman,SW Billings,15,Bangladesh
Sabbir Rahman,SL Malinga,15,Bangladesh
Sabbir Rahman,Mohammad Sami,15,Bangladesh
Sabbir Rahman,B Kumar,15,Bangladesh
Sabbir Rahman,A Zampa,15,Bangladesh
Sabbir Rahman,F Behardien,15,Bangladesh
Sabbir Rahman,J Charles,15,Bangladesh
Sabbir Rahman,CH Gayle,15,Bangladesh
Sabbir Rahman,MN Samuels,15,Bangladesh
Sabbir Rahman,DJ Bravo,15,Bangladesh
Sabbir Rahman,AD Russell,15,Bangladesh
Sabbir Rahman,DJG Sammy,15,Bangladesh
Sabbir Rahman,CR Brathwaite,15,Bangladesh
Sabbir Rahman,S Badree,15,Bangladesh
Sabbir Rahman,ADS Fletcher,15,Bangladesh
Sabbir Rahman,LE Plunkett,15,Bangladesh
Sabbir Rahman,E Lewis,15,Bangladesh
Sabbir Rahman,LMP Simmons,15,Bangladesh
Sabbir Rahman,R Dhawan,15,Bangladesh
Sabbir Rahman,JD Unadkat,15,Bangladesh
Sabbir Rahman,YS Chahal,15,Bangladesh
Sabbir Rahman,DS Kulkarni,15,Bangladesh
Sabbir Rahman,LA Dawson,15,Bangladesh
Sabbir Rahman,TS Mills,15,Bangladesh
Sabbir Rahman,KA Pollard,15,Bangladesh
Sabbir Rahman,SP Narine,15,Bangladesh
Sabbir Rahman,A Mishra,15,Bangladesh
Sabbir Rahman,GJ Bailey,15,Bangladesh
Sabbir Rahman,MC Henriques,15,Bangladesh
Sabbir Rahman,Babar Azam,15,Bangladesh
Sabbir Rahman,Sohail Tanvir,15,Bangladesh
Sabbir Rahman,Hasan Ali,15,Bangladesh
Sabbir Rahman,CAK Walton,15,Bangladesh
Sabbir Rahman,KOK Williams,15,Bangladesh
Sabbir Rahman,Rumman Raees,15,Bangladesh
Sabbir Rahman,Rubel Hossain,15,Bangladesh
Sabbir Rahman,JDS Neesham,15,Bangladesh
Sabbir Rahman,JT Smuts,15,Bangladesh
Sabbir Rahman,M Klinger,15,Bangladesh
Sabbir Rahman,Kamran Akmal,15,Bangladesh
Sabbir Rahman,Shadab Khan,15,Bangladesh
Sabbir Rahman,T Shamsi,15,Bangladesh
Sabbir Rahman,DJ Malan,15,Bangladesh
Sabbir Rahman,KD Karthik,15,Bangladesh
Sabbir Rahman,Kuldeep Yadav,15,Bangladesh
Sabbir Rahman,Sohail Khan,15,Bangladesh
Sabbir Rahman,DT Christian,15,Bangladesh
Shakib Al,Mahmudullah,15,Bangladesh
Shakib Al,Mashrafe Mortaza,15,Bangladesh
Shakib Al,Al-Amin Hossain,15,Bangladesh
Shakib Al,Mustafizur Rahman,15,Bangladesh
Shakib Al,Taskin Ahmed,15,Bangladesh
Shakib Al,RG Sharma,15,Bangladesh
Shakib Al,S Dhawan,15,Bangladesh
Shakib Al,V Kohli,15,Bangladesh
Shakib Al,SK Raina,15,Bangladesh
Shakib Al,MS Dhoni,15,Bangladesh
Shakib Al,AJ Finch,15,Bangladesh
Shakib Al,DA Warner,15,Bangladesh
Shakib Al,SPD Smith,15,Bangladesh
